SAMPLES:	132300
BITSPERSAMPLE:	16
CHANNELS:	2
SAMPLERATE:	44100
NORMALIZED:	FALSE
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
3769	3769
3968	3968
4168	4168
4367	4367
4567	4567
4766	4766
4966	4966
5166	5166
5365	5365
5565	5565
5764	5764
5964	5964
6163	6163
6363	6363
6562	6562
6762	6762
6961	6961
7161	7161
7361	7361
7560	7560
7760	7760
7959	7959
8159	8159
8358	8358
8558	8558
8757	8757
8957	8957
9156	9156
9356	9356
9556	9556
9755	9755
9955	9955
-10000	-10000
-9800	-9800
-9601	-9601
-9401	-9401
-9202	-9202
-9002	-9002
-8803	-8803
-8603	-8603
-8404	-8404
-8204	-8204
-8005	-8005
-7805	-7805
-7605	-7605
-7406	-7406
-7206	-7206
-7007	-7007
-6807	-6807
-6608	-6608
-6408	-6408
-6209	-6209
-6009	-6009
-5810	-5810
-5610	-5610
-5410	-5410
-5211	-5211
-5011	-5011
-4812	-4812
-4612	-4612
-4413	-4413
-4213	-4213
-4014	-4014
-3814	-3814
-3615	-3615
-3415	-3415
-3215	-3215
-3016	-3016
-2816	-2816
-2617	-2617
-2417	-2417
-2218	-2218
-2018	-2018
-1819	-1819
-1619	-1619
-1420	-1420
-1220	-1220
-1020	-1020
-821	-821
-621	-621
-422	-422
-222	-222
-23	-23
177	177
376	376
576	576
776	776
975	975
1175	1175
1374	1374
1574	1574
1773	1773
1973	1973
2172	2172
2372	2372
2571	2571
2771	2771
2971	2971
3170	3170
3370	3370
3569	3569
